"","idmen","year","datent","myear","mstatus","move","location"
"6110","3104661012180100",2016,1994,NA,"Single Parent",NA,"Urban 200000 to 1999999"
"6111","2404661113300101",2016,2012,NA,"Couple, with Kids",1,"Rural"
"6112","2604661113300100",2016,2013,NA,"Couple, with Kids",1,"Rural"
"6113","2404661117610100",2016,2007,NA,"Couple, No kids",1,"Rural"
"6114","2704661117610100",2016,2006,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"6115","2804661117610100",2016,2009,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"6116","2904661117610100",2016,2005,NA,"Couple, with Kids",1,"Rural"
"6117","3004661117610100",2016,1995,NA,"Couple, No kids",1,"Urban 10000 to 19999"
"6118","3104661117610100",2016,2007,NA,"Single Parent",NA,"Urban 2000 to 4999"
"6119","2404661099390100",2016,2014,NA,"Single",1,"Rural"
"6120","2404661099390101",2016,2015,NA,"Single",1,"Urban 20000 to 49999"
"6121","2504661099390100",2016,1962,NA,"Couple, No kids",1,"Rural"
"6122","2604661099390100",2016,2010,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"6123","2704661099390100",2016,2013,NA,"Single Parent",1,"Rural"
"6124","3004661099390100",2016,2003,NA,"Single Parent",1,"Urban 10000 to 19999"
"6125","3104661099390100",2016,2008,NA,"Couple, with Kids",NA,"Urban 2000 to 4999"
"6126","2304661078730100",2016,2001,NA,"Single",1,"Rural"
"6127","2404661078730100",2016,1988,NA,"Couple, with Kids",1,"Rural"
"6128","2504661078730100",2016,2001,NA,"Couple, No kids",1,"Rural"
"6129","2704661078730100",2016,1970,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"6130","3004661078730100",2016,2010,NA,"Single",1,"Urban 200000 to 1999999"
"6131","2404661012930100",2016,2008,NA,"Single Parent",1,"Rural"
"6132","2704661012930100",2016,2013,NA,"Single",1,"Rural"
"6133","2804661012930100",2016,1974,NA,"Single",1,"Urban 2000 to 4999"
"6134","2904661012930100",2016,1976,NA,"Single",1,"Rural"
"6135","3004661012930200",2016,2012,NA,"Single Parent",1,"Urban 200000 to 1999999"
"6136","3004661012930100",2016,2016,NA,"Couple, No kids",2,"Urban 200000 to 1999999"
"6137","2304661101420100",2016,1980,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"6138","2704661101420100",2016,1990,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"6139","2704661101420101",2016,2015,NA,"Couple, No kids",1,"Rural"
"6140","2804661101420100",2016,2000,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"6141","2904661101420100",2016,2000,NA,"Single",1,"Rural"
"6142","3004661101420100",2016,2005,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"6143","2404661001240100",2016,2005,NA,"Couple, with Kids",1,"Rural"
"6144","2504661001240100",2016,2006,NA,"Single Parent",1,"Rural"
